ID_пользователя,Дата_посещения_сайта,День_недели,Месяц,Наименование_событий,Наименование_страницы,Выручка,Средняя_выручка
4394,2024-01-25 20:05:36,Thursday,1,purchase,cart,343.16,508.5220910189287
4394,2024-01-29 16:29:00,Monday,1,view,main_page,,
4394,2024-01-13 04:13:00,Saturday,1,view,catalog,,
4394,2024-01-13 04:13:46,Saturday,1,click,pdp,,
4394,2024-01-13 04:14:02,Saturday,1,add,pdp,,
4394,2024-01-13 04:14:19,Saturday,1,view,cart,,
4394,2024-01-13 04:14:44,Saturday,1,purchase,cart,653.84,508.5220910189287
4394,2024-01-23 11:57:00,Tuesday,1,view,search,,
4395,2024-01-28 06:31:00,Sunday,1,view,recommendations,,
4396,2024-01-01 02:03:00,Monday,1,view,recommendations,,
4396,2024-01-01 02:03:29,Monday,1,click,pdp,,
4396,2024-01-16 05:40:00,Tuesday,1,view,main_page,,
4396,2024-01-15 02:49:00,Monday,1,view,main_page,,
4396,2024-01-15 02:49:31,Monday,1,click,pdp,,
4396,2024-01-15 02:50:00,Monday,1,add,pdp,,
4396,2024-01-15 02:50:15,Monday,1,view,cart,,
4396,2024-01-15 02:50:54,Monday,1,purchase,cart,234.08,508.5220910189287
4397,2024-01-21 22:58:00,Sunday,1,view,recommendations,,
4397,2024-01-21 22:58:12,Sunday,1,add,pdp,,
4397,2024-01-21 22:58:14,Sunday,1,view,cart,,
4397,2024-01-21 22:58:33,Sunday,1,purchase,cart,204.29,508.5220910189287
4397,2024-01-18 00:57:00,Thursday,1,view,main_page,,
4397,2024-01-22 14:27:00,Monday,1,view,catalog,,
4397,2024-01-22 14:27:14,Monday,1,click,pdp,,
4397,2024-01-22 14:27:25,Monday,1,add,pdp,,
4397,2024-01-22 14:27:39,Monday,1,view,cart,,
4397,2024-01-22 14:27:44,Monday,1,purchase,cart,387.02,508.5220910189287
4397,2024-01-27 00:28:00,Saturday,1,view,recommendations,,
4397,2024-01-05 08:34:00,Friday,1,click,pdp,,
4398,2024-01-15 07:08:00,Monday,1,view,catalog,,
4398,2024-01-15 07:08:38,Monday,1,add,pdp,,
4398,2024-01-14 03:20:00,Sunday,1,click,pdp,,
4398,2024-01-14 03:20:12,Sunday,1,add,pdp,,
4398,2024-01-26 14:29:00,Friday,1,view,recommendations,,
4398,2024-01-28 18:47:00,Sunday,1,add,search,,
4398,2024-01-28 18:47:03,Sunday,1,view,cart,,
4398,2024-01-28 18:47:13,Sunday,1,purchase,cart,1016.77,508.5220910189287
4399,2024-01-16 10:22:00,Tuesday,1,view,catalog,,
4399,2024-01-16 10:22:15,Tuesday,1,add,recommendations,,
4399,2024-01-16 10:22:21,Tuesday,1,view,cart,,
4399,2024-01-16 10:22:58,Tuesday,1,purchase,cart,504.06,508.5220910189287
4399,2024-01-30 16:54:00,Tuesday,1,view,search,,
4399,2024-01-30 16:54:16,Tuesday,1,add,recommendations,,
4399,2024-01-30 16:54:28,Tuesday,1,view,cart,,
4399,2024-01-30 16:54:35,Tuesday,1,purchase,cart,280.39,508.5220910189287
4399,2024-01-16 11:30:00,Tuesday,1,view,recommendations,,
4399,2024-01-16 11:30:11,Tuesday,1,click,pdp,,
4399,2024-01-16 11:30:13,Tuesday,1,add,pdp,,
4399,2024-01-16 11:30:27,Tuesday,1,view,cart,,
4399,2024-01-16 11:30:54,Tuesday,1,purchase,cart,571.83,508.5220910189287
4401,2024-01-12 21:13:00,Friday,1,view,recommendations,,
4401,2024-01-12 21:13:17,Friday,1,click,pdp,,
4401,2024-01-12 21:13:28,Friday,1,add,pdp,,
4401,2024-01-12 21:13:41,Friday,1,view,cart,,
4401,2024-01-12 21:13:50,Friday,1,purchase,cart,726.2,508.5220910189287
4401,2024-01-05 01:00:00,Friday,1,click,pdp,,
4401,2024-01-28 22:09:00,Sunday,1,view,search,,
4401,2024-01-28 22:09:37,Sunday,1,add,recommendations,,
4401,2024-01-28 22:09:49,Sunday,1,view,cart,,
4401,2024-01-28 22:09:51,Sunday,1,purchase,cart,492.8,508.5220910189287
4402,2024-01-01 10:55:00,Monday,1,view,catalog,,
4402,2024-01-01 10:55:20,Monday,1,click,pdp,,
4402,2024-01-22 04:51:00,Monday,1,view,catalog,,
4402,2024-01-22 04:51:05,Monday,1,add,search,,
4402,2024-01-02 05:57:00,Tuesday,1,view,recommendations,,
4402,2024-01-07 12:51:00,Sunday,1,view,catalog,,
4403,2024-01-04 03:22:00,Thursday,1,view,recommendations,,
4403,2024-01-17 00:25:00,Wednesday,1,view,search,,
4403,2024-01-17 00:25:36,Wednesday,1,click,pdp,,
4403,2024-01-17 00:25:46,Wednesday,1,add,pdp,,
4403,2024-01-17 00:25:47,Wednesday,1,view,cart,,
4403,2024-01-17 00:25:58,Wednesday,1,purchase,cart,574.15,508.5220910189287
4403,2024-01-28 16:50:00,Sunday,1,view,recommendations,,
4404,2024-01-12 17:35:00,Friday,1,view,recommendations,,
4404,2024-01-12 17:35:49,Friday,1,click,pdp,,
4404,2024-01-19 22:06:00,Friday,1,view,catalog,,
4404,2024-01-19 22:06:07,Friday,1,click,pdp,,
4404,2024-01-13 03:39:00,Saturday,1,view,search,,
4404,2024-01-23 02:21:00,Tuesday,1,view,recommendations,,
4404,2024-01-23 02:21:02,Tuesday,1,click,pdp,,
4404,2024-01-23 02:21:21,Tuesday,1,add,pdp,,
4404,2024-01-23 02:21:24,Tuesday,1,view,cart,,
4404,2024-01-23 02:21:46,Tuesday,1,purchase,cart,322.82,508.5220910189287
4404,2024-01-29 13:00:00,Monday,1,view,search,,
4405,2024-01-04 17:23:00,Thursday,1,click,pdp,,
4405,2024-01-13 22:20:00,Saturday,1,view,main_page,,
4405,2024-01-13 22:20:10,Saturday,1,click,pdp,,
4405,2024-01-17 15:49:00,Wednesday,1,view,recommendations,,
4406,2024-01-23 23:00:00,Tuesday,1,view,search,,
4406,2024-01-23 23:00:17,Tuesday,1,click,pdp,,
4406,2024-01-16 19:35:00,Tuesday,1,view,catalog,,
4406,2024-01-16 19:35:07,Tuesday,1,add,pdp,,
4406,2024-01-07 02:38:00,Sunday,1,view,catalog,,
4406,2024-01-07 02:38:30,Sunday,1,add,search,,
4407,2024-01-21 19:36:00,Sunday,1,click,pdp,,
4407,2024-01-21 14:16:00,Sunday,1,view,main_page,,
4408,2024-01-12 16:52:00,Friday,1,view,search,,
4408,2024-01-12 16:52:45,Friday,1,add,recommendations,,
4408,2024-01-12 16:52:47,Friday,1,view,cart,,
4408,2024-01-12 16:52:53,Friday,1,purchase,cart,234.3,508.5220910189287
4408,2024-01-10 12:15:00,Wednesday,1,view,recommendations,,
4408,2024-01-10 12:15:58,Wednesday,1,add,search,,
4408,2024-01-10 12:16:17,Wednesday,1,view,cart,,
4408,2024-01-10 12:16:47,Wednesday,1,purchase,cart,725.63,508.5220910189287
4408,2024-01-18 08:14:00,Thursday,1,view,catalog,,
4408,2024-01-18 08:14:15,Thursday,1,add,pdp,,
4409,2024-01-03 01:23:00,Wednesday,1,view,main_page,,
4409,2024-01-03 01:23:24,Wednesday,1,click,pdp,,
4409,2024-01-27 09:36:00,Saturday,1,add,catalog,,
4409,2024-01-27 09:36:08,Saturday,1,view,cart,,
4409,2024-01-27 09:36:33,Saturday,1,purchase,cart,98.56,508.5220910189287
4409,2024-01-07 18:48:00,Sunday,1,view,recommendations,,
4410,2024-01-10 08:43:00,Wednesday,1,view,search,,
4410,2024-01-10 08:43:21,Wednesday,1,click,pdp,,
4410,2024-01-02 08:44:00,Tuesday,1,view,main_page,,
4410,2024-01-02 08:44:20,Tuesday,1,click,pdp,,
4410,2024-01-14 16:51:00,Sunday,1,view,search,,
4410,2024-01-22 02:23:00,Monday,1,view,main_page,,
4410,2024-01-22 02:23:34,Monday,1,click,pdp,,
4410,2024-01-22 02:23:42,Monday,1,add,pdp,,
4410,2024-01-22 02:23:47,Monday,1,view,cart,,
4410,2024-01-22 02:23:55,Monday,1,purchase,cart,261.15,508.5220910189287
4410,2024-01-25 02:30:00,Thursday,1,add,pdp,,
4410,2024-01-25 02:30:12,Thursday,1,view,cart,,
4410,2024-01-25 02:30:36,Thursday,1,purchase,cart,100.63,508.5220910189287
4411,2024-01-25 07:50:00,Thursday,1,view,recommendations,,
4411,2024-01-25 07:50:46,Thursday,1,add,search,,
4411,2024-01-26 18:21:00,Friday,1,view,recommendations,,
4411,2024-01-26 18:21:53,Friday,1,add,pdp,,
4411,2024-01-26 18:22:03,Friday,1,view,cart,,
4411,2024-01-26 18:22:18,Friday,1,purchase,cart,591.45,508.5220910189287
4411,2024-01-01 21:15:00,Monday,1,view,catalog,,
4411,2024-01-01 21:15:11,Monday,1,click,pdp,,
4412,2024-01-07 16:03:00,Sunday,1,view,catalog,,
4412,2024-01-07 16:03:13,Sunday,1,click,pdp,,
4412,2024-01-27 21:53:00,Saturday,1,view,recommendations,,
4413,2024-01-09 04:30:00,Tuesday,1,click,pdp,,
4413,2024-01-09 04:30:05,Tuesday,1,add,pdp,,
4413,2024-01-12 18:22:00,Friday,1,view,catalog,,
4413,2024-01-12 18:22:14,Friday,1,click,pdp,,
4413,2024-01-08 16:57:00,Monday,1,view,main_page,,
4413,2024-01-08 16:57:13,Monday,1,add,recommendations,,
4413,2024-01-08 16:57:28,Monday,1,view,cart,,
4413,2024-01-08 16:57:39,Monday,1,purchase,cart,881.13,508.5220910189287
4413,2024-01-19 16:52:00,Friday,1,view,catalog,,
4413,2024-01-19 16:52:54,Friday,1,add,search,,
4413,2024-01-09 16:19:00,Tuesday,1,view,catalog,,
4414,2024-01-04 05:56:00,Thursday,1,view,recommendations,,
4414,2024-01-06 23:05:00,Saturday,1,add,pdp,,
4414,2024-01-06 23:05:14,Saturday,1,view,cart,,
4414,2024-01-06 23:05:23,Saturday,1,purchase,cart,1027.87,508.5220910189287
4414,2024-01-19 06:30:00,Friday,1,view,search,,
4414,2024-01-19 06:30:11,Friday,1,click,pdp,,
4415,2024-01-12 20:07:00,Friday,1,view,main_page,,
4415,2024-01-12 20:07:16,Friday,1,click,pdp,,
4415,2024-01-12 20:07:31,Friday,1,add,pdp,,
4415,2024-01-12 20:07:47,Friday,1,view,cart,,
4415,2024-01-12 20:08:20,Friday,1,purchase,cart,626.17,508.5220910189287
4415,2024-01-04 07:02:00,Thursday,1,add,search,,
4415,2024-01-04 07:02:01,Thursday,1,view,cart,,
4415,2024-01-04 07:02:14,Thursday,1,purchase,cart,523.8,508.5220910189287
4415,2024-01-20 02:19:00,Saturday,1,view,main_page,,
4415,2024-01-20 02:19:37,Saturday,1,click,pdp,,
4416,2024-01-30 19:17:00,Tuesday,1,view,catalog,,
4416,2024-01-30 19:17:05,Tuesday,1,click,pdp,,
4416,2024-01-30 19:17:34,Tuesday,1,add,pdp,,
4416,2024-01-30 19:17:38,Tuesday,1,view,cart,,
4416,2024-01-30 19:18:05,Tuesday,1,purchase,cart,621.4,508.5220910189287
4416,2024-01-11 03:03:00,Thursday,1,click,pdp,,
4416,2024-01-11 03:03:24,Thursday,1,add,pdp,,
4416,2024-01-11 03:03:34,Thursday,1,view,cart,,
4416,2024-01-11 03:03:46,Thursday,1,purchase,cart,209.07,508.5220910189287
4416,2024-01-16 21:42:00,Tuesday,1,view,main_page,,
4416,2024-01-16 21:42:26,Tuesday,1,click,pdp,,
4416,2024-01-16 21:42:42,Tuesday,1,add,pdp,,
4417,2024-01-02 01:36:00,Tuesday,1,view,search,,
4417,2024-01-29 22:06:00,Monday,1,add,catalog,,
4417,2024-01-29 22:06:16,Monday,1,view,cart,,
4417,2024-01-29 22:06:51,Monday,1,purchase,cart,706.42,508.5220910189287
4417,2024-01-11 17:40:00,Thursday,1,view,catalog,,
4417,2024-01-11 17:40:54,Thursday,1,click,pdp,,
4417,2024-01-11 17:41:11,Thursday,1,add,pdp,,
4418,2024-01-24 04:35:00,Wednesday,1,view,main_page,,
4418,2024-01-24 04:35:12,Wednesday,1,add,search,,
4418,2024-01-24 04:35:16,Wednesday,1,view,cart,,
4418,2024-01-24 04:35:46,Wednesday,1,purchase,cart,552.49,508.5220910189287
4418,2024-01-20 23:33:00,Saturday,1,view,recommendations,,
4418,2024-01-11 21:05:00,Thursday,1,view,search,,
4418,2024-01-11 21:05:36,Thursday,1,click,pdp,,
4418,2024-01-02 19:03:00,Tuesday,1,view,main_page,,
4418,2024-01-02 19:03:06,Tuesday,1,add,recommendations,,
4418,2024-01-02 19:03:22,Tuesday,1,view,cart,,
4418,2024-01-02 19:03:59,Tuesday,1,purchase,cart,128.1,508.5220910189287
4418,2024-01-12 07:08:00,Friday,1,view,catalog,,
4418,2024-01-12 07:08:12,Friday,1,add,pdp,,
4418,2024-01-12 07:08:15,Friday,1,view,cart,,
4418,2024-01-12 07:08:42,Friday,1,purchase,cart,412.75,508.5220910189287
4419,2024-01-21 22:10:00,Sunday,1,view,recommendations,,
4419,2024-01-21 22:10:55,Sunday,1,click,pdp,,
4419,2024-01-21 22:11:16,Sunday,1,add,pdp,,
4419,2024-01-21 22:11:23,Sunday,1,view,cart,,
4419,2024-01-21 22:11:47,Sunday,1,purchase,cart,167.4,508.5220910189287
4419,2024-01-07 12:28:00,Sunday,1,view,search,,
4419,2024-01-07 12:28:07,Sunday,1,click,pdp,,
4419,2024-01-04 02:36:00,Thursday,1,view,recommendations,,
4419,2024-01-04 02:36:06,Thursday,1,click,pdp,,
4419,2024-01-30 00:05:00,Tuesday,1,view,recommendations,,
4420,2024-01-14 19:14:00,Sunday,1,view,catalog,,
4420,2024-01-14 19:14:04,Sunday,1,add,catalog,,
4420,2024-01-14 19:14:14,Sunday,1,view,cart,,
4420,2024-01-14 19:14:48,Sunday,1,purchase,cart,539.47,508.5220910189287
4420,2024-01-04 22:54:00,Thursday,1,view,main_page,,
4420,2024-01-04 22:54:07,Thursday,1,add,catalog,,
4420,2024-01-04 22:54:16,Thursday,1,view,cart,,
4420,2024-01-04 22:54:49,Thursday,1,purchase,cart,914.65,508.5220910189287
4420,2024-01-18 20:17:00,Thursday,1,view,recommendations,,
4420,2024-01-26 03:19:00,Friday,1,view,search,,
4420,2024-01-26 03:19:58,Friday,1,click,pdp,,
4421,2024-01-29 21:46:00,Monday,1,click,pdp,,
4421,2024-01-29 21:46:10,Monday,1,add,pdp,,
4421,2024-01-29 21:46:22,Monday,1,view,cart,,
4421,2024-01-29 21:46:25,Monday,1,purchase,cart,599.47,508.5220910189287
4422,2024-01-06 14:05:00,Saturday,1,view,search,,
4422,2024-01-06 14:05:57,Saturday,1,add,search,,
4422,2024-01-06 14:06:11,Saturday,1,view,cart,,
4422,2024-01-06 14:06:26,Saturday,1,purchase,cart,260.45,508.5220910189287
4423,2024-01-10 18:35:00,Wednesday,1,view,recommendations,,
4423,2024-01-12 07:42:00,Friday,1,view,main_page,,
4423,2024-01-12 07:42:46,Friday,1,click,pdp,,
4423,2024-01-12 07:43:06,Friday,1,add,pdp,,
4423,2024-01-28 14:55:00,Sunday,1,view,catalog,,
4423,2024-01-12 21:16:00,Friday,1,view,recommendations,,
4423,2024-01-12 21:16:30,Friday,1,add,catalog,,
4423,2024-01-12 21:16:42,Friday,1,view,cart,,
4423,2024-01-12 21:16:47,Friday,1,purchase,cart,640.12,508.5220910189287
4424,2024-01-06 03:19:00,Saturday,1,click,pdp,,
4424,2024-01-06 03:19:22,Saturday,1,add,pdp,,
4424,2024-01-06 03:19:27,Saturday,1,view,cart,,
4424,2024-01-06 03:19:42,Saturday,1,purchase,cart,221.72,508.5220910189287
4424,2024-01-26 18:46:00,Friday,1,click,pdp,,
4424,2024-01-26 18:46:20,Friday,1,add,pdp,,
4424,2024-01-21 06:13:00,Sunday,1,view,main_page,,
4424,2024-01-08 10:31:00,Monday,1,view,main_page,,
4424,2024-01-08 10:31:05,Monday,1,click,pdp,,
4424,2024-01-08 10:31:27,Monday,1,add,pdp,,
4424,2024-01-08 10:31:40,Monday,1,view,cart,,
4424,2024-01-08 10:31:53,Monday,1,purchase,cart,574.16,508.5220910189287
4424,2024-01-12 21:04:00,Friday,1,view,main_page,,
4425,2024-01-02 01:45:00,Tuesday,1,view,catalog,,
4425,2024-01-10 01:49:00,Wednesday,1,view,recommendations,,
4425,2024-01-10 01:49:06,Wednesday,1,add,pdp,,
4425,2024-01-10 01:49:16,Wednesday,1,view,cart,,
4425,2024-01-10 01:49:22,Wednesday,1,purchase,cart,103.93,508.5220910189287
4425,2024-01-04 21:45:00,Thursday,1,view,search,,
4425,2024-01-04 21:45:48,Thursday,1,click,pdp,,
4426,2024-01-30 04:49:00,Tuesday,1,view,recommendations,,
4426,2024-01-30 04:49:43,Tuesday,1,click,pdp,,
4426,2024-01-30 04:50:07,Tuesday,1,add,pdp,,
4426,2024-01-30 04:50:18,Tuesday,1,view,cart,,
4426,2024-01-30 04:50:25,Tuesday,1,purchase,cart,382.5,508.5220910189287
4426,2024-01-08 11:23:00,Monday,1,view,catalog,,
4426,2024-01-08 11:23:22,Monday,1,add,search,,
4426,2024-01-08 11:23:28,Monday,1,view,cart,,
4426,2024-01-08 11:24:04,Monday,1,purchase,cart,708.5,508.5220910189287
4426,2024-01-09 06:24:00,Tuesday,1,view,catalog,,
4426,2024-01-02 10:45:00,Tuesday,1,view,catalog,,
4426,2024-01-13 11:26:00,Saturday,1,view,main_page,,
4426,2024-01-13 11:26:04,Saturday,1,click,pdp,,
4426,2024-01-13 11:26:13,Saturday,1,add,pdp,,
4426,2024-01-13 11:26:25,Saturday,1,view,cart,,
4426,2024-01-13 11:26:28,Saturday,1,purchase,cart,562.91,508.5220910189287
4427,2024-01-20 23:09:00,Saturday,1,view,catalog,,
4427,2024-01-20 23:09:24,Saturday,1,add,search,,
4427,2024-01-20 23:09:26,Saturday,1,view,cart,,
4427,2024-01-20 23:09:29,Saturday,1,purchase,cart,702.66,508.5220910189287
4427,2024-01-02 19:30:00,Tuesday,1,view,main_page,,
4427,2024-01-02 19:30:08,Tuesday,1,click,pdp,,
4427,2024-01-02 19:30:30,Tuesday,1,add,pdp,,
4427,2024-01-02 19:30:41,Tuesday,1,view,cart,,
4427,2024-01-02 19:31:02,Tuesday,1,purchase,cart,163.3,508.5220910189287
4427,2024-01-16 22:37:00,Tuesday,1,view,recommendations,,
4427,2024-01-16 22:37:47,Tuesday,1,click,pdp,,
4427,2024-01-16 22:37:48,Tuesday,1,add,pdp,,
4427,2024-01-16 22:37:49,Tuesday,1,view,cart,,
4427,2024-01-16 22:37:58,Tuesday,1,purchase,cart,423.79,508.5220910189287
4427,2024-01-18 01:01:00,Thursday,1,view,main_page,,
4427,2024-01-13 19:28:00,Saturday,1,view,search,,
4427,2024-01-13 19:28:24,Saturday,1,click,pdp,,
4428,2024-01-01 22:36:00,Monday,1,view,recommendations,,
4428,2024-01-01 22:36:54,Monday,1,add,pdp,,
4428,2024-01-01 22:37:01,Monday,1,view,cart,,
4428,2024-01-01 22:37:38,Monday,1,purchase,cart,104.16,508.5220910189287
4428,2024-01-30 19:09:00,Tuesday,1,view,search,,
4429,2024-01-12 20:25:00,Friday,1,view,main_page,,
4429,2024-01-12 20:25:03,Friday,1,click,pdp,,
4429,2024-01-05 03:18:00,Friday,1,click,pdp,,
4429,2024-01-02 06:51:00,Tuesday,1,view,main_page,,
4429,2024-01-02 06:51:52,Tuesday,1,add,catalog,,
4429,2024-01-02 06:51:59,Tuesday,1,view,cart,,
4429,2024-01-02 06:52:01,Tuesday,1,purchase,cart,812.67,508.5220910189287
4430,2024-01-04 02:38:00,Thursday,1,view,recommendations,,
4430,2024-01-02 23:24:00,Tuesday,1,view,search,,
4430,2024-01-10 01:18:00,Wednesday,1,view,main_page,,
4430,2024-01-10 01:18:54,Wednesday,1,click,pdp,,
4430,2024-01-10 01:19:03,Wednesday,1,add,pdp,,
4431,2024-01-14 19:07:00,Sunday,1,click,pdp,,
4431,2024-01-14 19:07:07,Sunday,1,add,pdp,,
4431,2024-01-14 19:07:22,Sunday,1,view,cart,,
4431,2024-01-14 19:07:58,Sunday,1,purchase,cart,323.21,508.5220910189287
4431,2024-01-18 12:40:00,Thursday,1,click,pdp,,
4432,2024-01-07 02:32:00,Sunday,1,view,catalog,,
4432,2024-01-07 02:32:04,Sunday,1,click,pdp,,
4432,2024-01-01 14:34:00,Monday,1,view,search,,
4433,2024-01-28 21:26:00,Sunday,1,view,main_page,,
4433,2024-01-28 21:26:59,Sunday,1,add,recommendations,,
4433,2024-01-28 21:27:17,Sunday,1,view,cart,,
4433,2024-01-28 21:27:56,Sunday,1,purchase,cart,783.76,508.5220910189287
4433,2024-01-27 09:38:00,Saturday,1,view,search,,
4433,2024-01-27 09:38:21,Saturday,1,click,pdp,,
4433,2024-01-27 09:38:26,Saturday,1,add,pdp,,
4433,2024-01-27 09:38:40,Saturday,1,view,cart,,
4433,2024-01-27 09:39:13,Saturday,1,purchase,cart,761.77,508.5220910189287
4434,2024-01-29 17:33:00,Monday,1,view,recommendations,,
4434,2024-01-29 17:33:16,Monday,1,click,pdp,,
4434,2024-01-29 17:33:23,Monday,1,add,pdp,,
4434,2024-01-29 17:33:41,Monday,1,view,cart,,
4434,2024-01-29 17:34:06,Monday,1,purchase,cart,410.06,508.5220910189287
4434,2024-01-11 03:37:00,Thursday,1,view,main_page,,
4434,2024-01-11 03:37:42,Thursday,1,add,search,,
4434,2024-01-11 03:37:57,Thursday,1,view,cart,,
4434,2024-01-11 03:38:13,Thursday,1,purchase,cart,47.13,508.5220910189287
4434,2024-01-24 15:13:00,Wednesday,1,view,main_page,,
4434,2024-01-19 23:43:00,Friday,1,click,pdp,,
4434,2024-01-19 23:43:16,Friday,1,add,pdp,,
4434,2024-01-19 23:43:25,Friday,1,view,cart,,
4434,2024-01-19 23:43:27,Friday,1,purchase,cart,682.95,508.5220910189287
4435,2024-01-21 04:46:00,Sunday,1,view,main_page,,
4435,2024-01-21 04:46:20,Sunday,1,click,pdp,,
4435,2024-01-21 04:46:41,Sunday,1,add,pdp,,
4435,2024-01-21 04:46:48,Sunday,1,view,cart,,
4435,2024-01-21 04:47:05,Sunday,1,purchase,cart,372.64,508.5220910189287
4436,2024-01-10 02:40:00,Wednesday,1,view,catalog,,
4436,2024-01-21 07:02:00,Sunday,1,view,recommendations,,
4437,2024-01-14 17:32:00,Sunday,1,view,recommendations,,
4437,2024-01-14 17:32:40,Sunday,1,click,pdp,,
4437,2024-01-29 03:29:00,Monday,1,view,search,,
4437,2024-01-29 03:29:28,Monday,1,click,pdp,,
4437,2024-01-13 15:55:00,Saturday,1,click,pdp,,
4437,2024-01-13 15:55:10,Saturday,1,add,pdp,,
4437,2024-01-13 15:55:23,Saturday,1,view,cart,,
4437,2024-01-13 15:55:40,Saturday,1,purchase,cart,114.53,508.5220910189287
4437,2024-01-16 11:13:00,Tuesday,1,view,main_page,,
4437,2024-01-16 11:13:46,Tuesday,1,click,pdp,,
4437,2024-01-16 11:13:47,Tuesday,1,add,pdp,,
4437,2024-01-16 11:13:58,Tuesday,1,view,cart,,
4437,2024-01-16 11:14:20,Tuesday,1,purchase,cart,858.01,508.5220910189287
4438,2024-01-06 06:13:00,Saturday,1,view,catalog,,
4438,2024-01-21 00:19:00,Sunday,1,click,pdp,,
4438,2024-01-18 23:35:00,Thursday,1,view,main_page,,
4438,2024-01-18 23:35:31,Thursday,1,add,search,,
4438,2024-01-18 23:35:47,Thursday,1,view,cart,,
4438,2024-01-18 23:36:24,Thursday,1,purchase,cart,317.22,508.5220910189287
4439,2024-01-04 15:28:00,Thursday,1,view,recommendations,,
4439,2024-01-04 15:28:20,Thursday,1,click,pdp,,
4439,2024-01-04 12:44:00,Thursday,1,view,recommendations,,
4439,2024-01-04 12:44:51,Thursday,1,click,pdp,,
4439,2024-01-04 12:45:17,Thursday,1,add,pdp,,
4439,2024-01-04 12:45:19,Thursday,1,view,cart,,
4439,2024-01-04 12:45:43,Thursday,1,purchase,cart,57.29,508.5220910189287
4439,2024-01-26 10:23:00,Friday,1,click,pdp,,
4439,2024-01-26 10:23:26,Friday,1,add,pdp,,
4439,2024-01-26 10:23:35,Friday,1,view,cart,,
4439,2024-01-26 10:23:56,Friday,1,purchase,cart,1002.76,508.5220910189287
4439,2024-01-16 10:01:00,Tuesday,1,view,search,,
4439,2024-01-16 10:01:57,Tuesday,1,click,pdp,,
4439,2024-01-16 10:02:22,Tuesday,1,add,pdp,,
4439,2024-01-16 10:02:33,Tuesday,1,view,cart,,
4439,2024-01-16 10:02:54,Tuesday,1,purchase,cart,853.55,508.5220910189287
4440,2024-01-12 15:33:00,Friday,1,view,search,,
4440,2024-01-12 15:33:08,Friday,1,add,recommendations,,
4440,2024-01-12 15:33:18,Friday,1,view,cart,,
4440,2024-01-12 15:33:52,Friday,1,purchase,cart,107.0,508.5220910189287
4441,2024-01-17 03:36:00,Wednesday,1,view,catalog,,
4442,2024-01-02 10:57:00,Tuesday,1,view,search,,
4442,2024-01-02 10:57:46,Tuesday,1,click,pdp,,
4442,2024-01-29 22:06:00,Monday,1,view,search,,
4442,2024-01-29 22:06:11,Monday,1,click,pdp,,
4442,2024-01-23 00:41:00,Tuesday,1,view,recommendations,,
4443,2024-01-13 09:46:00,Saturday,1,view,recommendations,,
4443,2024-01-13 09:46:24,Saturday,1,add,search,,
4443,2024-01-13 09:46:29,Saturday,1,view,cart,,
4443,2024-01-13 09:46:52,Saturday,1,purchase,cart,945.55,508.5220910189287
4443,2024-01-29 09:15:00,Monday,1,view,recommendations,,
4443,2024-01-29 09:15:11,Monday,1,add,pdp,,
4443,2024-01-29 09:15:18,Monday,1,view,cart,,
4443,2024-01-29 09:15:55,Monday,1,purchase,cart,973.7,508.5220910189287
4443,2024-01-05 16:48:00,Friday,1,view,recommendations,,
4443,2024-01-05 16:48:42,Friday,1,add,recommendations,,
4443,2024-01-05 16:48:55,Friday,1,view,cart,,
4443,2024-01-05 16:49:23,Friday,1,purchase,cart,825.75,508.5220910189287
4444,2024-01-18 10:30:00,Thursday,1,click,pdp,,
4444,2024-01-18 10:30:21,Thursday,1,add,pdp,,
4444,2024-01-01 12:15:00,Monday,1,view,search,,
4444,2024-01-01 12:15:40,Monday,1,add,search,,
4444,2024-01-06 16:58:00,Saturday,1,view,main_page,,
4444,2024-01-06 16:58:17,Saturday,1,add,catalog,,
4444,2024-01-06 16:58:34,Saturday,1,view,cart,,
4444,2024-01-06 16:58:54,Saturday,1,purchase,cart,837.49,508.5220910189287
4445,2024-01-22 12:10:00,Monday,1,view,catalog,,
4445,2024-01-22 12:10:06,Monday,1,add,catalog,,
4445,2024-01-22 12:10:17,Monday,1,view,cart,,
4445,2024-01-22 12:10:45,Monday,1,purchase,cart,1117.66,508.5220910189287
4445,2024-01-20 22:43:00,Saturday,1,view,catalog,,
4445,2024-01-20 22:43:57,Saturday,1,click,pdp,,
4445,2024-01-27 11:33:00,Saturday,1,view,recommendations,,
4445,2024-01-16 23:51:00,Tuesday,1,view,catalog,,
4445,2024-01-16 23:51:31,Tuesday,1,click,pdp,,
4445,2024-01-06 08:18:00,Saturday,1,view,search,,
4445,2024-01-06 08:18:59,Saturday,1,click,pdp,,
